Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
1747809101925,345.5,220.0,270.5,260.0,87,-47,-60,29,5,0.38059723203578244,1.6093794891628885,-0.31582317209263877
1747809101986,345.5,221.0,271.0,260.0,87,-46,-57,28,5,0.35186384204420307,1.861911217112242,-0.26912593633051785
1747809101986,345.5,221.0,271.0,260.0,87,-46,-57,28,5,0.35186384204420307,1.861911217112242,-0.26912593633051785
1747809102048,346.5,220.5,270.5,260.5,88,-48,-60,29,5,0.3248934982260838,1.643519343738502,-0.21718955946218443
1747809102048,346.5,220.5,270.5,260.5,88,-48,-60,29,5,0.3248934982260838,1.643519343738502,-0.21718955946218443
1747809102109,346.0,220.5,271.0,260.0,88,-47,-59,29,5,0.3535672133959089,1.521091498912016,-0.11196496420087954
1747809102109,346.0,220.5,271.0,260.0,88,-47,-59,29,5,0.3535672133959089,1.521091498912016,-0.11196496420087954
1747809102165,346.0,220.0,271.0,259.5,88,-47,-59,28,5,0.3852113743624308,1.5830497130390597,-0.09583524727061743
1747809102165,346.0,220.0,271.0,259.5,88,-47,-59,28,5,0.3852113743624308,1.5830497130390597,-0.09583524727061743
1747809102226,346.5,220.5,271.0,260.0,88,-48,-60,29,5,0.36749650730270744,1.5834078625038313,-0.05074891985438512
1747809102226,346.5,220.5,271.0,260.0,88,-48,-60,29,5,0.36749650730270744,1.5834078625038313,-0.05074891985438512
1747809102283,348.0,221.0,272.0,260.0,89,-46,-60,29,5,0.2941398738150198,1.384912382757589,0.06479855536218793
1747809102283,348.0,221.0,272.0,260.0,89,-46,-60,29,5,0.2941398738150198,1.384912382757589,0.06479855536218793
1747809102345,349.0,219.5,273.5,257.5,89,-45,-59,27,5,0.34478096928971524,1.3921177349191254,0.24203745721592185
1747809102345,349.0,219.5,273.5,257.5,89,-45,-59,27,5,0.34478096928971524,1.3921177349191254,0.24203745721592185
1747809102408,353.0,219.0,276.0,253.0,91,-40,-59,24,5,0.17204433846563205,1.0889315095925856,0.836975851740192
1747809102408,353.0,219.0,276.0,253.0,91,-40,-59,24,5,0.17204433846563205,1.0889315095925856,0.836975851740192
1747809102465,359.5,223.0,279.5,246.5,94,-28,-63,17,5,-0.0716735194614806,1.0974990939165519,2.0567825032656444
1747809102465,359.5,223.0,279.5,246.5,94,-28,-63,17,5,-0.0716735194614806,1.0974990939165519,2.0567825032656444
1747809102514,365.5,227.0,285.0,239.5,95,-15,-63,8,5,-0.33898411281396257,1.2351755584497184,3.952887731841855
1747809102514,365.5,227.0,285.0,239.5,95,-15,-63,8,5,-0.33898411281396257,1.2351755584497184,3.952887731841855
1747809102573,371.5,233.0,290.5,236.5,96,-4,-63,1,5,-0.6830778879102599,1.2938160242825685,6.486219442624094
1747809102573,371.5,233.0,290.5,236.5,96,-4,-63,1,5,-0.6830778879102599,1.2938160242825685,6.486219442624094
1747809102634,382.0,240.5,296.0,235.0,102,6,-67,-6,5,-1.0951031235379158,1.3338856335949227,9.605960619532016
1747809102634,382.0,240.5,296.0,235.0,102,6,-67,-6,5,-1.0951031235379158,1.3338856335949227,9.605960619532016
1747809102695,384.5,243.5,299.4912414550781,232.63157653808594,100,12,-66,-11,5,-1.722038022448361,1.4200390821512112,13.05461064391845
1747809102695,384.5,243.5,299.4912414550781,232.63157653808594,100,12,-66,-11,5,-1.722038022448361,1.4200390821512112,13.05461064391845
1747809102768,387.0,245.5,302.5,231.0,101,17,-66,-14,5,-2.311208658450311,1.5366249964898646,16.788627698938065
1747809102768,387.0,245.5,302.5,231.0,101,17,-66,-14,5,-2.311208658450311,1.5366249964898646,16.788627698938065
1747809102828,388.0,245.0,304.0,230.0,100,18,-65,-14,5,-2.8275322114072132,1.3815144495358833,20.596249038708894
1747809102828,388.0,245.0,304.0,230.0,100,18,-65,-14,5,-2.8275322114072132,1.3815144495358833,20.596249038708894
1747809102887,388.0,245.0,304.4912414550781,229.63157653808594,99,18,-65,-15,5,-3.3199297496380433,1.383225732563064,24.342358434972297
1747809102887,388.0,245.0,304.4912414550781,229.63157653808594,99,18,-65,-15,5,-3.3199297496380433,1.383225732563064,24.342358434972297
1747809102940,389.0,245.0,305.0,229.0,100,18,-65,-15,5,-3.680605189445642,0.9080318414369728,27.97296594669355
1747809102940,389.0,245.0,305.0,229.0,100,18,-65,-15,5,-3.680605189445642,0.9080318414369728,27.97296594669355
1747809103008,389.0,243.5,305.0,230.0,100,15,-65,-13,5,-3.950539256544541,0.5156079061948216,31.165117385552005
1747809103008,389.0,243.5,305.0,230.0,100,15,-65,-13,5,-3.950539256544541,0.5156079061948216,31.165117385552005
1747809103068,390.5,244.0,306.5,230.0,100,16,-65,-13,5,-4.140892818527416,0.00887426710248107,33.72184800541004
1747809103068,390.5,244.0,306.5,230.0,100,16,-65,-13,5,-4.140892818527416,0.00887426710248107,33.72184800541004
1747809103127,392.0,243.5,308.0,230.0,100,15,-64,-13,5,-4.308584804723539,-0.6263355103275092,35.52268607380423
1747809103127,392.0,243.5,308.0,230.0,100,15,-64,-13,5,-4.308584804723539,-0.6263355103275092,35.52268607380423
1747809103182,391.5,242.5,307.5,229.5,99,14,-66,-13,5,-4.30308827386323,-1.2382538732193362,36.60827574996953
1747809103182,391.5,242.5,307.5,229.5,99,14,-66,-13,5,-4.30308827386323,-1.2382538732193362,36.60827574996953
1747809103245,391.0,242.5,307.5,230.5,100,13,-65,-12,5,-4.3668087998421665,-1.911835564875406,37.09038880096258
1747809103245,391.0,242.5,307.5,230.5,100,13,-65,-12,5,-4.3668087998421665,-1.911835564875406,37.09038880096258
1747809103308,390.5,241.5,307.0,230.5,100,12,-64,-12,5,-4.076626672210025,-2.432159583387576,37.115045295992275
1747809103308,390.5,241.5,307.0,230.5,100,12,-64,-12,5,-4.076626672210025,-2.432159583387576,37.115045295992275
1747809103368,390.0,241.5,305.5,230.5,101,11,-66,-12,5,-3.9230085784988287,-3.0666554326792017,36.84332633439668
1747809103368,390.0,241.5,305.5,230.5,101,11,-66,-12,5,-3.9230085784988287,-3.0666554326792017,36.84332633439668
1747809103428,388.5,242.0,304.5,231.5,100,11,-66,-11,5,-3.823161654281707,-3.6346839922537626,36.45146658490091
1747809103428,388.5,242.0,304.5,231.5,100,11,-66,-11,5,-3.823161654281707,-3.6346839922537626,36.45146658490091
1747809103492,387.5,241.5,304.5,231.5,99,10,-65,-11,5,-3.6443999318339726,-3.9926334602239306,36.06646001857996
1747809103492,387.5,241.5,304.5,231.5,99,10,-65,-11,5,-3.6443999318339726,-3.9926334602239306,36.06646001857996
1747809103551,388.0,241.0,304.5,232.0,100,10,-65,-9,5,-3.5703258335997266,-4.088653364692764,35.63119167807348
1747809103551,388.0,241.0,304.5,232.0,100,10,-65,-9,5,-3.5703258335997266,-4.088653364692764,35.63119167807348
1747809103610,388.0,241.5,303.5,232.5,101,10,-65,-9,5,0.0,0.0,0.0
1747809103610,388.0,241.5,303.5,232.5,101,10,-65,-9,5,0.0,0.0,0.0
1747809103669,388.0,241.5,304.0,232.5,101,9,-64,-10,5,0.08445760287115434,-0.2335633501280281,-0.3390026971895672
1747809103669,388.0,241.5,304.0,232.5,101,9,-64,-10,5,0.08445760287115434,-0.2335633501280281,-0.3390026971895672
1747809103728,387.5,241.0,304.5,232.5,100,10,-64,-9,5,0.08499263047280348,-0.7043218882529345,-0.6336294129192117
1747809103728,387.5,241.0,304.5,232.5,100,10,-64,-9,5,0.08499263047280348,-0.7043218882529345,-0.6336294129192117
1747809103792,388.0,241.5,304.5,232.5,100,10,-66,-10,5,-0.04362833335658234,-1.0683260573765283,-0.8449526921865029
1747809103792,388.0,241.5,304.5,232.5,100,10,-66,-10,5,-0.04362833335658234,-1.0683260573765283,-0.8449526921865029
1747809103852,389.5,242.0,306.0,232.5,100,11,-64,-10,5,-0.07659407191311196,-1.1526405263648178,-0.9802039463503025
1747809103852,389.5,242.0,306.0,232.5,100,11,-64,-10,5,-0.07659407191311196,-1.1526405263648178,-0.9802039463503025
1747809103912,390.0,243.0,307.0,234.0,100,11,-64,-9,5,-0.33318417311441184,-1.1125394231398937,-1.0788073866002996
1747809103912,390.0,243.0,307.0,234.0,100,11,-64,-9,5,-0.33318417311441184,-1.1125394231398937,-1.0788073866002996
1747809103971,390.0,244.5,307.0,235.5,99,11,-65,-10,5,-0.6650682155631324,-1.3430455021159338,-1.096656886519698
1747809103971,390.0,244.5,307.0,235.5,99,11,-65,-10,5,-0.6650682155631324,-1.3430455021159338,-1.096656886519698
1747809104032,392.0,246.0,307.5,236.0,100,12,-66,-10,5,-1.0700327246349017,-1.2353725846913974,-1.1054005836640197
1747809104032,392.0,246.0,307.5,236.0,100,12,-66,-10,5,-1.0700327246349017,-1.2353725846913974,-1.1054005836640197
1747809104090,392.0,247.0,308.0,238.5,100,11,-66,-10,5,-1.6135501812918815,-1.4532857843337106,-1.155707234059328
1747809104090,392.0,247.0,308.0,238.5,100,11,-66,-10,5,-1.6135501812918815,-1.4532857843337106,-1.155707234059328
1747809104150,392.0,247.0,308.5,238.5,99,11,-65,-9,5,-2.1580947388277734,-1.2120909230540717,-1.1677828363875378
1747809104150,392.0,247.0,308.5,238.5,99,11,-65,-9,5,-2.1580947388277734,-1.2120909230540717,-1.1677828363875378
1747809104209,392.5,247.0,307.5,237.5,100,11,-66,-11,5,-2.5663293051216978,-1.0540639593990209,-1.193757906960287
1747809104209,392.5,247.0,307.5,237.5,100,11,-66,-11,5,-2.5663293051216978,-1.0540639593990209,-1.193757906960287
1747809104269,387.5,249.0,304.0,240.0,100,12,-66,-7,5,-3.0546614712001054,-0.6838269448473886,-1.2011435959998336
1747809104269,387.5,249.0,304.0,240.0,100,12,-66,-7,5,-3.0546614712001054,-0.6838269448473886,-1.2011435959998336
1747809104328,387.5,249.0,302.5,238.5,99,14,-67,-8,5,-3.5674494667478167,0.6383601411262854,-1.04816451804722
1747809104328,387.5,249.0,302.5,238.5,99,14,-67,-8,5,-3.5674494667478167,0.6383601411262854,-1.04816451804722
1747809104392,389.0,248.0,304.5,236.0,99,14,-66,-10,5,-3.8534344447554045,2.0888407462046548,-0.8966312450038902
1747809104392,389.0,248.0,304.5,236.0,99,14,-66,-10,5,-3.8534344447554045,2.0888407462046548,-0.8966312450038902
1747809104451,389.0,247.5,305.0,235.5,97,14,-65,-12,5,-4.234262973019275,3.643758693908506,-0.8029061111028044
1747809104451,389.0,247.5,305.0,235.5,97,14,-65,-12,5,-4.234262973019275,3.643758693908506,-0.8029061111028044
1747809104511,390.0,247.5,306.0,236.0,98,14,-65,-11,5,-4.518586976801833,4.786792446348283,-0.7104433043742295
1747809104511,390.0,247.5,306.0,236.0,98,14,-65,-11,5,-4.518586976801833,4.786792446348283,-0.7104433043742295
1747809104569,391.0,246.5,305.56610107421875,235.44215393066406,99,13,-66,-11,5,-4.735231792179735,6.120066541369905,-0.684998154991991
1747809104569,391.0,246.5,305.56610107421875,235.44215393066406,99,13,-66,-11,5,-4.735231792179735,6.120066541369905,-0.684998154991991
1747809104631,391.0,247.5,307.0,236.0,98,13,-65,-11,5,-4.836084501543135,7.388901818685694,-0.5872489920113653
1747809104631,391.0,247.5,307.0,236.0,98,13,-65,-11,5,-4.836084501543135,7.388901818685694,-0.5872489920113653
1747809104688,392.0,247.5,307.0,235.5,99,14,-66,-11,5,-4.866331948457508,8.661650535828567,-0.465029864634646
1747809104688,392.0,247.5,307.0,235.5,99,14,-66,-11,5,-4.866331948457508,8.661650535828567,-0.465029864634646
1747809104751,393.0,246.5,308.0,235.5,99,13,-66,-11,5,-4.926810856079109,9.30946907275256,-0.2997076678306856
1747809104751,393.0,246.5,308.0,235.5,99,13,-66,-11,5,-4.926810856079109,9.30946907275256,-0.2997076678306856
1747809104809,395.0,247.5,310.5,236.0,99,14,-66,-11,5,-4.969845828811077,9.760485910407343,-0.1471083064208889
1747809104809,395.0,247.5,310.5,236.0,99,14,-66,-11,5,-4.969845828811077,9.760485910407343,-0.1471083064208889
1747809104872,400.5,247.5,315.5,236.0,99,13,-67,-12,5,-5.015605569140464,9.553285512539135,-0.04873531281038801
1747809104872,400.5,247.5,315.5,236.0,99,13,-67,-12,5,-5.015605569140464,9.553285512539135,-0.04873531281038801
1747809104931,407.5,246.0,323.5,236.5,99,13,-67,-11,5,-4.90072098484986,7.192029935089467,-0.10159733417438233
1747809104931,407.5,246.0,323.5,236.5,99,13,-67,-11,5,-4.90072098484986,7.192029935089467,-0.10159733417438233
1747809104989,415.0,246.5,332.0,238.5,99,10,-66,-9,5,-4.895769628184001,4.2564363892927695,-0.2580654025089508
1747809104989,415.0,246.5,332.0,238.5,99,10,-66,-9,5,-4.895769628184001,4.2564363892927695,-0.2580654025089508
1747809105049,419.0,247.0,337.5,239.5,99,9,-67,-10,5,-4.802747587771389,0.7542808921246236,-0.4605567692372077
1747809105049,419.0,247.0,337.5,239.5,99,9,-67,-10,5,-4.802747587771389,0.7542808921246236,-0.4605567692372077
1747809105114,424.0,245.5,342.0,238.5,100,7,-66,-10,5,-4.692722284129053,-2.8921256493922884,-0.6795968022361407
1747809105114,424.0,245.5,342.0,238.5,100,7,-66,-10,5,-4.692722284129053,-2.8921256493922884,-0.6795968022361407
1747809105175,426.5,246.0,344.0,238.5,100,9,-67,-10,5,-4.5134535279591255,-6.160690405269704,-0.8314907790273001
1747809105175,426.5,246.0,344.0,238.5,100,9,-67,-10,5,-4.5134535279591255,-6.160690405269704,-0.8314907790273001
1747809105236,428.0,245.0,346.0,237.0,99,9,-66,-10,5,-4.375824995056874,-9.545367846734582,-1.0008865934012974
1747809105236,428.0,245.0,346.0,237.0,99,9,-66,-10,5,-4.375824995056874,-9.545367846734582,-1.0008865934012974
1747809105291,430.0,245.0,348.0,235.0,100,12,-66,-10,5,-4.278769838247174,-12.806264826544092,-1.0331565779695238
1747809105291,430.0,245.0,348.0,235.0,100,12,-66,-10,5,-4.278769838247174,-12.806264826544092,-1.0331565779695238
1747809105354,432.0,245.5,351.5,234.0,98,13,-64,-12,5,-4.137772414595437,-15.443732091128537,-0.9369035476869225
1747809105354,432.0,245.5,351.5,234.0,98,13,-64,-12,5,-4.137772414595437,-15.443732091128537,-0.9369035476869225
1747809105413,436.0,245.5,354.5,233.0,97,14,-65,-13,5,-4.157093113114641,-17.67756970695745,-0.718771757958141
1747809105413,436.0,245.5,354.5,233.0,97,14,-65,-13,5,-4.157093113114641,-17.67756970695745,-0.718771757958141
1747809105476,439.0,248.0,358.0,232.5,96,19,-64,-15,5,-4.095416225496109,-19.306412469437127,-0.29471686827150645
1747809105476,439.0,248.0,358.0,232.5,96,19,-64,-15,5,-4.095416225496109,-19.306412469437127,-0.29471686827150645
1747809105536,443.5,248.5,363.0,231.5,96,20,-63,-16,5,-4.20397012802087,-19.529835741871302,0.23730006205350218
1747809105536,443.5,248.5,363.0,231.5,96,20,-63,-16,5,-4.20397012802087,-19.529835741871302,0.23730006205350218
1747809105597,446.0,247.5,365.5,230.5,96,20,-64,-17,5,-4.536583246666222,-19.38257075971108,0.8286751685590108
1747809105597,446.0,247.5,365.5,230.5,96,20,-64,-17,5,-4.536583246666222,-19.38257075971108,0.8286751685590108
1747809105655,446.0,245.5,366.0,229.5,95,18,-64,-16,5,-4.856330871865989,-18.735118367841988,1.430097928177906
1747809105655,446.0,245.5,366.0,229.5,95,18,-64,-16,5,-4.856330871865989,-18.735118367841988,1.430097928177906
1747809105715,445.0,244.5,364.0,229.5,96,17,-64,-15,5,-5.064496008730449,-17.888025367449067,2.036317106881228
1747809105715,445.0,244.5,364.0,229.5,96,17,-64,-15,5,-5.064496008730449,-17.888025367449067,2.036317106881228
1747809105773,441.5,242.5,361.5,230.0,95,15,-64,-12,5,-5.405073853614499,-17.044650145757235,2.477575430061483
1747809105773,441.5,242.5,361.5,230.0,95,15,-64,-12,5,-5.405073853614499,-17.044650145757235,2.477575430061483
1747809105836,432.0,241.0,349.5,229.0,98,15,-68,-11,5,-5.5327547518795335,-16.00630098565959,2.64357730311305
1747809105836,432.0,241.0,349.5,229.0,98,15,-68,-11,5,-5.5327547518795335,-16.00630098565959,2.64357730311305
1747809105893,422.0,238.5,337.5,232.5,100,9,-68,-7,5,-5.548967014486245,-14.634562243671919,2.3270752523014924
1747809105893,422.0,238.5,337.5,232.5,100,9,-68,-7,5,-5.548967014486245,-14.634562243671919,2.3270752523014924
1747809105954,410.5,237.0,326.5,234.0,99,4,-67,-4,5,-5.537520923904853,-13.506514218399158,1.589815471467377
1747809105954,410.5,237.0,326.5,234.0,99,4,-67,-4,5,-5.537520923904853,-13.506514218399158,1.589815471467377
1747809106016,401.0,234.5,317.0,236.5,98,-2,-67,-1,5,-5.486213732807192,-11.729805806240574,0.44889764235479745
1747809106016,401.0,234.5,317.0,236.5,98,-2,-67,-1,5,-5.486213732807192,-11.729805806240574,0.44889764235479745
1747809106075,391.5,233.5,309.0,238.0,95,-5,-66,2,5,-5.488436273798703,-9.582866856824298,-1.0732814103594155
1747809106075,391.5,233.5,309.0,238.0,95,-5,-66,2,5,-5.488436273798703,-9.582866856824298,-1.0732814103594155
1747809106132,384.0,231.5,302.5,239.0,95,-8,-64,3,5,-5.320874837538067,-7.5165007102377,-2.819699341050182
1747809106132,384.0,231.5,302.5,239.0,95,-8,-64,3,5,-5.320874837538067,-7.5165007102377,-2.819699341050182
1747809106195,379.5,232.5,298.557861328125,239.4338836669922,94,-8,-65,3,5,-4.878385251467301,-5.335432885656815,-4.540756127002614
1747809106195,379.5,232.5,298.557861328125,239.4338836669922,94,-8,-65,3,5,-4.878385251467301,-5.335432885656815,-4.540756127002614
1747809106255,376.5,231.5,295.0,239.0,94,-9,-64,4,5,-4.5114559631779425,-3.201675732171046,-6.225691578237509
1747809106255,376.5,231.5,295.0,239.0,94,-9,-64,4,5,-4.5114559631779425,-3.201675732171046,-6.225691578237509
1747809106304,375.5,231.5,295.0,238.0,93,-8,-63,3,5,-4.266563940667467,-0.9054838595219588,-7.805572529791305
1747809106304,375.5,231.5,295.0,238.0,93,-8,-63,3,5,-4.266563940667467,-0.9054838595219588,-7.805572529791305
1747809106376,377.0,231.0,296.0,236.0,95,-6,-64,1,5,-3.9474050851933153,0.9052107354969188,-9.130721319126254
1747809106376,377.0,231.0,296.0,236.0,95,-6,-64,1,5,-3.9474050851933153,0.9052107354969188,-9.130721319126254
1747809106435,378.0,231.5,298.0,234.5,94,-3,-63,0,5,-3.853882575654742,2.579224409293407,-10.061533364284793
1747809106435,378.0,231.5,298.0,234.5,94,-3,-63,0,5,-3.853882575654742,2.579224409293407,-10.061533364284793
1747809106491,379.5,230.5,299.5,231.5,93,-1,-64,-2,5,-3.751201640646212,4.055433982275185,-10.51240889709078
1747809106491,379.5,230.5,299.5,231.5,93,-1,-64,-2,5,-3.751201640646212,4.055433982275185,-10.51240889709078
1747809106556,382.0,229.5,301.5,230.5,94,-1,-63,-2,5,-3.6805562682920874,5.330648397381305,-10.688907497921534
1747809106556,382.0,229.5,301.5,230.5,94,-1,-63,-2,5,-3.6805562682920874,5.330648397381305,-10.688907497921534
1747809106614,386.0,230.5,304.5,230.5,95,0,-65,-3,5,-3.623118238358904,5.518216448248802,-10.505185191351128
1747809106614,386.0,230.5,304.5,230.5,95,0,-65,-3,5,-3.623118238358904,5.518216448248802,-10.505185191351128
1747809106676,388.0,230.5,307.0,229.5,95,0,-64,-4,5,-3.552267517385229,5.2894144321235075,-10.133694253684157
1747809106676,388.0,230.5,307.0,229.5,95,0,-64,-4,5,-3.552267517385229,5.2894144321235075,-10.133694253684157
1747809106737,390.0,231.0,308.5,230.5,96,1,-65,-3,5,-3.462457449386647,4.871201349692802,-9.604400135961967
1747809106737,390.0,231.0,308.5,230.5,96,1,-65,-3,5,-3.462457449386647,4.871201349692802,-9.604400135961967
1747809106800,392.0,231.0,309.5,230.5,97,1,-65,-3,5,-3.5574751316747406,4.247302976479377,-9.070537126895738
1747809106800,392.0,231.0,309.5,230.5,97,1,-65,-3,5,-3.5574751316747406,4.247302976479377,-9.070537126895738
1747809106860,391.5,230.5,310.5,230.0,95,0,-65,-3,5,-3.5840594056895267,3.6018915257451223,-8.541018844555625
1747809106860,391.5,230.5,310.5,230.0,95,0,-65,-3,5,-3.5840594056895267,3.6018915257451223,-8.541018844555625
1747809106920,391.5,229.5,309.5,230.0,95,-1,-65,-2,5,-3.543035069690117,3.2803232407664495,-8.079964338187324
1747809106920,391.5,229.5,309.5,230.0,95,-1,-65,-2,5,-3.543035069690117,3.2803232407664495,-8.079964338187324
1747809106977,392.0,231.0,310.0,230.5,97,0,-63,-3,5,0.0,0.0,0.0
1747809106977,392.0,231.0,310.0,230.5,97,0,-63,-3,5,0.0,0.0,0.0
1747809107040,391.0,230.0,308.5,230.5,98,-1,-65,-3,5,0.11882205254350708,-0.10990436122417435,0.1430767082958163
1747809107040,391.0,230.0,308.5,230.5,98,-1,-65,-3,5,0.11882205254350708,-0.10990436122417435,0.1430767082958163
1747809107100,390.0,231.5,307.5,231.5,97,-1,-64,-2,5,0.15324319208961024,0.24469969821690363,0.17143381098051264
1747809107100,390.0,231.5,307.5,231.5,97,-1,-64,-2,5,0.15324319208961024,0.24469969821690363,0.17143381098051264
1747809107157,389.0,231.0,306.5,230.5,98,0,-65,-3,5,0.11361822673531785,0.29962455814749056,0.1860647942137445
1747809107157,389.0,231.0,306.5,230.5,98,0,-65,-3,5,0.11361822673531785,0.29962455814749056,0.1860647942137445
1747809107220,388.5,230.5,306.5,231.5,96,-1,-63,-2,5,0.054522643590547926,0.9388199609938539,0.12151624595688965
1747809107220,388.5,230.5,306.5,231.5,96,-1,-63,-2,5,0.054522643590547926,0.9388199609938539,0.12151624595688965
1747809107281,389.5,231.5,306.5,232.0,98,-1,-64,-2,5,0.08451351835067289,1.3202171875329611,0.10295535436758757
1747809107281,389.5,231.5,306.5,232.0,98,-1,-64,-2,5,0.08451351835067289,1.3202171875329611,0.10295535436758757
1747809107337,389.0,231.0,306.5,231.5,97,-1,-64,-2,5,0.03878387146130846,1.6657665630155307,0.038203686358193434
1747809107337,389.0,231.0,306.5,231.5,97,-1,-64,-2,5,0.03878387146130846,1.6657665630155307,0.038203686358193434
1747809107400,389.5,230.5,307.0,231.5,97,-1,-63,-2,5,0.09482457543082035,2.137751100739907,-0.018817968090709514
1747809107400,389.5,230.5,307.0,231.5,97,-1,-63,-2,5,0.09482457543082035,2.137751100739907,-0.018817968090709514
1747809107456,389.5,230.0,307.5,230.5,97,-1,-64,-3,5,0.10562069078580416,2.8722608272113064,-0.14098002211584687
1747809107456,389.5,230.0,307.5,230.5,97,-1,-64,-3,5,0.10562069078580416,2.8722608272113064,-0.14098002211584687
1747809107520,389.5,230.0,307.5,230.5,95,-1,-65,-3,5,0.1550366102126901,3.207853646018023,-0.19991322260420236
1747809107520,389.5,230.0,307.5,230.5,95,-1,-65,-3,5,0.1550366102126901,3.207853646018023,-0.19991322260420236
1747809107579,391.0,230.5,308.5,230.5,98,-1,-64,-3,5,0.24822054824465756,3.2702290059493855,-0.25789836826106743
1747809107579,391.0,230.5,308.5,230.5,98,-1,-64,-3,5,0.24822054824465756,3.2702290059493855,-0.25789836826106743
1747809107633,390.0,230.5,308.0,230.5,97,-1,-64,-3,5,0.3514690341474278,2.888771660493795,-0.2077895560200394
1747809107633,390.0,230.5,308.0,230.5,97,-1,-64,-3,5,0.3514690341474278,2.888771660493795,-0.2077895560200394
1747809107697,390.0,230.5,308.0333251953125,229.96665954589844,96,0,-64,-4,5,0.34027004424731366,2.4018682984948008,-0.18260397457975247
1747809107697,390.0,230.5,308.0333251953125,229.96665954589844,96,0,-64,-4,5,0.34027004424731366,2.4018682984948008,-0.18260397457975247
1747809107757,391.0,230.5,308.0,230.5,98,-1,-64,-3,5,0.5278560781140302,2.038981580358543,-0.12918832509374217
1747809107757,391.0,230.5,308.0,230.5,98,-1,-64,-3,5,0.5278560781140302,2.038981580358543,-0.12918832509374217
1747809107820,390.0,230.0,308.0,230.5,98,-1,-63,-2,5,0.7700143450441974,1.32590925945318,-0.13546602997114116
1747809107820,390.0,230.0,308.0,230.5,98,-1,-63,-2,5,0.7700143450441974,1.32590925945318,-0.13546602997114116
1747809107879,389.0,230.0,307.0,230.0,96,0,-64,-2,5,0.7964736405034958,1.0772045109120452,-0.10934671158005466
1747809107879,389.0,230.0,307.0,230.0,96,0,-64,-2,5,0.7964736405034958,1.0772045109120452,-0.10934671158005466
1747809107937,390.0,230.0,307.5,230.5,98,-1,-63,-2,5,0.9783894762799692,1.2078150609783318,-0.13753146383769882
1747809107937,390.0,230.0,307.5,230.5,98,-1,-63,-2,5,0.9783894762799692,1.2078150609783318,-0.13753146383769882
1747809107996,388.5,230.0,307.0,230.5,97,-1,-63,-3,5,1.0491104078616704,1.1957162090805564,-0.17643879620180863
1747809107996,388.5,230.0,307.0,230.5,97,-1,-63,-3,5,1.0491104078616704,1.1957162090805564,-0.17643879620180863
1747809108056,388.5,230.5,305.5,230.5,97,-1,-65,-2,5,1.0437490022212104,0.998952060301141,-0.10484939505190899
1747809108056,388.5,230.5,305.5,230.5,97,-1,-65,-2,5,1.0437490022212104,0.998952060301141,-0.10484939505190899
1747809108119,389.0,230.5,307.0,231.5,97,-2,-63,-2,5,1.0679515811953624,0.8099231100748323,-0.11706762611660176
1747809108119,389.0,230.5,307.0,231.5,97,-2,-63,-2,5,1.0679515811953624,0.8099231100748323,-0.11706762611660176
1747809108180,389.0,231.0,306.0333251953125,230.96665954589844,97,0,-64,-3,5,0.0,0.0,0.0
1747809108180,389.0,231.0,306.0333251953125,230.96665954589844,97,0,-64,-3,5,0.0,0.0,0.0
1747809108236,389.0,230.5,306.5,231.5,98,-2,-64,-2,5,-0.020879363204846957,0.4507259608413303,-0.07095022795392125
1747809108236,389.0,230.5,306.5,231.5,98,-2,-64,-2,5,-0.020879363204846957,0.4507259608413303,-0.07095022795392125
1747809108300,388.0,231.0,306.0,231.5,96,-1,-63,-2,5,-0.11431476454201572,0.9189718539468252,-0.1327081534216744
1747809108300,388.0,231.0,306.0,231.5,96,-1,-63,-2,5,-0.11431476454201572,0.9189718539468252,-0.1327081534216744
1747809108364,389.0,230.5,307.0,231.5,97,-1,-63,-1,5,-0.13384032700949167,0.7641433285876928,-0.15906057600226486
1747809108364,389.0,230.5,307.0,231.5,97,-1,-63,-1,5,-0.13384032700949167,0.7641433285876928,-0.15906057600226486
1747809108424,389.0,231.0,305.9666748046875,231.03334045410156,97,-1,-65,-2,5,-0.17931795233996617,1.5935227568287953,-0.17109553269124822
1747809108424,389.0,231.0,305.9666748046875,231.03334045410156,97,-1,-65,-2,5,-0.17931795233996617,1.5935227568287953,-0.17109553269124822
1747809108484,389.0,231.5,307.0,231.5,97,-1,-63,-2,5,0.0,0.0,0.0
1747809108484,389.0,231.5,307.0,231.5,97,-1,-63,-2,5,0.0,0.0,0.0
1747809108540,389.5,230.5,307.0,231.0,96,-1,-64,-2,5,-0.04608640439992673,-0.1490934203626768,0.08563444593304892
1747809108540,389.5,230.5,307.0,231.0,96,-1,-64,-2,5,-0.04608640439992673,-0.1490934203626768,0.08563444593304892
1747809108604,390.0,231.5,308.0,231.5,98,0,-63,-3,5,-0.028638477740869916,-0.3403527442316925,0.1655469335224451
1747809108604,390.0,231.5,308.0,231.5,98,0,-63,-3,5,-0.028638477740869916,-0.3403527442316925,0.1655469335224451
1747809108659,390.5,231.0,308.0,231.5,98,-1,-63,-2,5,0.0,0.0,0.0
1747809108659,390.5,231.0,308.0,231.5,98,-1,-63,-2,5,0.0,0.0,0.0
